Nome: BRASILIA
Codigo Estacao: A001
Latitude: -15.78944444
Longitude: -47.92583332
Altitude: 1160.96
Situacao: Operante
Data Inicial: 2020-01-01
Data Final: 2023-03-31
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;RADIACAO GLOBAL(Kj/m²);
2023-04-15;2200;-2.678;
2023-04-15;2300;-3.485;
2023-04-16;0000;-3.54;
2023-04-16;0100;-3.54;
2023-04-16;0200;-3.54;
2023-04-16;0300;-3.54;
2023-04-16;0400;-3.54;
2023-04-16;0500;-3.528;
2023-04-16;0600;-3.52;
2023-04-16;0700;-3.516;
2023-04-16;0800;-3.538;
2023-04-16;0900;-3.522;
2023-04-16;1000;51.864;
2023-04-16;1100;740.991;
2023-04-16;1200;1578.984;
2023-04-16;1300;2378.07;
2023-04-16;1400;2528.54;
2023-04-16;1500;3197.453;
2023-04-16;1600;2970.779;
2023-04-16;1700;1894.743;
2023-04-16;1800;2017.142;
2023-04-16;1900;415.602;
2023-04-16;2000;131.455;
2023-04-16;2100;133.919;
2023-04-16;2200;1.289;
2023-04-16;2300;-3.492;
2023-04-17;0000;-3.534;
2023-04-17;0100;-3.54;
2023-04-17;0200;-3.54;
2023-04-17;0300;-3.538;
2023-04-17;0400;-3.532;
2023-04-17;0500;-3.514;
2023-04-17;0600;-3.54;
2023-04-17;0700;-3.427;
2023-04-17;0800;-3.502;
2023-04-17;0900;-3.54;
2023-04-17;1000;57.988;
2023-04-17;1100;764.18;
2023-04-17;1200;1664.054;
2023-04-17;1300;2355.086;
2023-04-17;1400;2485.554;
2023-04-17;1500;3338.185;
2023-04-17;1600;2642.475;
2023-04-17;1700;1766.781;
2023-04-17;1800;1698.676;
2023-04-17;1900;447.691;
2023-04-17;2000;440.582;
2023-04-17;2100;92.279;
2023-04-17;2200;-1.444;
2023-04-17;2300;-2.975;
2023-04-18;0000;-3.421;
2023-04-18;0100;-3.487;
2023-04-18;0200;-3.54;
2023-04-18;0300;-3.54;
2023-04-18;0400;-3.528;
2023-04-18;0500;-3.487;
2023-04-18;0600;-3.419;
2023-04-18;0700;-3.171;
2023-04-18;0800;-2.411;
2023-04-18;0900;-3.54;
2023-04-18;1000;54.127;
2023-04-18;1100;781.212;
2023-04-18;1200;1534.392;
2023-04-18;1300;1987.118;
2023-04-18;1400;1731.57;
2023-04-18;1500;1758.334;
2023-04-18;1600;3167.97;
2023-04-18;1700;2038.497;
2023-04-18;1800;1806.658;
2023-04-18;1900;2064.829;
2023-04-18;2000;681.87;
2023-04-18;2100;151.264;
2023-04-18;2200;-2.15;
2023-04-18;2300;-3.54;
2023-04-19;0000;-3.54;
2023-04-19;0100;-3.48;
2023-04-19;0200;-3.54;
2023-04-19;0300;-3.54;
2023-04-19;0400;-3.54;
2023-04-19;0500;-3.536;
2023-04-19;0600;-3.538;
2023-04-19;0700;-3.132;
2023-04-19;0800;-2.755;
2023-04-19;0900;-3.526;
2023-04-19;1000;72.228;
2023-04-19;1100;622.187;
2023-04-19;1200;1426.607;
2023-04-19;1300;2036.8;
2023-04-19;1400;2211.93;
2023-04-19;1500;2361.147;
2023-04-19;1600;2570.328;
2023-04-19;1700;2741.062;
2023-04-19;1800;2283.108;
2023-04-19;1900;1319.394;
2023-04-19;2000;423.997;
2023-04-19;2100;111.242;
2023-04-19;2200;-2.262;
2023-04-19;2300;-3.538;
2023-04-20;0000;-3.447;
2023-04-20;0100;-3.54;
2023-04-20;0200;-3.54;
2023-04-20;0300;-3.54;
2023-04-20;0400;-3.54;
2023-04-20;0500;-3.54;
2023-04-20;0600;-3.536;
2023-04-20;0700;-3.522;
2023-04-20;0800;-3.516;
2023-04-20;0900;-3.473;
2023-04-20;1000;64.229;
2023-04-20;1100;345.282;
2023-04-20;1200;405.598;
2023-04-20;1300;1552.999;
2023-04-20;1400;1807.726;
2023-04-20;1500;1883.87;
2023-04-20;1600;1365.777;
2023-04-20;1700;1287.746;
2023-04-20;1800;692.438;
2023-04-20;1900;216.278;
2023-04-20;2000;223.773;
2023-04-20;2100;42.491;
2023-04-20;2200;-.22;
2023-04-20;2300;-1.232;
2023-04-21;0000;-3.096;
2023-04-21;0100;-1.144;
2023-04-21;0200;-2.099;
2023-04-21;0300;-3.427;
2023-04-21;0400;-3.54;
2023-04-21;0500;-3.54;
2023-04-21;0600;-3.516;
2023-04-21;0700;-3.451;
2023-04-21;0800;-3.364;
2023-04-21;0900;-3.492;
2023-04-21;1000;52.56;
2023-04-21;1100;682.944;
2023-04-21;1200;1825.552;
2023-04-21;1300;1792.038;
2023-04-21;1400;2657.155;
2023-04-21;1500;2822.063;
2023-04-21;1600;3186.791;
2023-04-21;1700;2944.248;
2023-04-21;1800;2546.109;
2023-04-21;1900;1633.502;
2023-04-21;2000;849.76;
2023-04-21;2100;37.519;
2023-04-21;2200;-2.842;
2023-04-21;2300;-3.487;
2023-04-22;0000;-3.336;
2023-04-22;0100;-3.105;
2023-04-22;0200;-3.429;
2023-04-22;0300;-3.522;
2023-04-22;0400;-3.401;
2023-04-22;0500;-3.132;
2023-04-22;0600;-2.323;
2023-04-22;0700;-3.184;
2023-04-22;0800;-1.983;
2023-04-22;0900;-1.403;
2023-04-22;1000;11.614;
2023-04-22;1100;166.194;
2023-04-22;1200;417.613;
2023-04-22;1300;375.052;
2023-04-22;1400;671.105;
2023-04-22;1500;1154.894;
2023-04-22;1600;1479.047;
2023-04-22;1700;762.04;
2023-04-22;1800;751.813;
2023-04-22;1900;646.001;
2023-04-22;2000;497.62;
2023-04-22;2100;134.127;
2023-04-22;2200;-1.946;
2023-04-22;2300;-3.54;
2023-04-23;0000;-2.244;
2023-04-23;0100;-1.067;
2023-04-23;0200;-1.011;
2023-04-23;0300;-.648;
2023-04-23;0400;-.066;
2023-04-23;0500;-1.19;
2023-04-23;0600;-1.845;
2023-04-23;0700;-3.096;
2023-04-23;0800;-3.394;
2023-04-23;0900;-3.522;
2023-04-23;1000;18.132;
2023-04-23;1100;215.106;
2023-04-23;1200;934.761;
2023-04-23;1300;1204.192;
2023-04-23;1400;1522.782;
2023-04-23;1500;1575.908;
2023-04-23;1600;2130.733;
2023-04-23;1700;2813.185;
2023-04-23;1800;2329.566;
2023-04-23;1900;1718.916;
2023-04-23;2000;867.495;
2023-04-23;2100;219.151;
2023-04-23;2200;-2.59;
2023-04-23;2300;-3.54;
2023-04-24;0000;-3.54;
2023-04-24;0100;-3.54;
2023-04-24;0200;-3.54;
2023-04-24;0300;-3.54;
2023-04-24;0400;-3.54;
2023-04-24;0500;-3.54;
2023-04-24;0600;-3.54;
2023-04-24;0700;-3.405;
2023-04-24;0800;-3.54;
2023-04-24;0900;-3.54;
2023-04-24;1000;49.993;
2023-04-24;1100;505.36;
2023-04-24;1200;819.782;
2023-04-24;1300;1064.324;
2023-04-24;1400;2026.201;
2023-04-24;1500;1915.587;
2023-04-24;1600;2161.337;
2023-04-24;1700;1580.201;
2023-04-24;1800;1632.249;
2023-04-24;1900;1589.553;
2023-04-24;2000;527.146;
2023-04-24;2100;304.206;
2023-04-24;2200;-2.238;
2023-04-24;2300;-3.54;
2023-04-25;0000;-3.54;
2023-04-25;0100;-3.48;
2023-04-25;0200;-3.54;
2023-04-25;0300;-3.54;
2023-04-25;0400;-3.54;
2023-04-25;0500;-3.54;
2023-04-25;0600;-3.54;
2023-04-25;0700;-3.54;
2023-04-25;0800;-3.54;
2023-04-25;0900;-3.54;
2023-04-25;1000;64.897;
2023-04-25;1100;746.213;
2023-04-25;1200;1561.678;
2023-04-25;1300;2291.892;
2023-04-25;1400;2800.313;
2023-04-25;1500;3163.647;
2023-04-25;1600;2859.16;
2023-04-25;1700;2369.095;
2023-04-25;1800;2504.738;
2023-04-25;1900;1827.58;
2023-04-25;2000;965.392;
2023-04-25;2100;128.18;
2023-04-25;2200;-2.754;
2023-04-25;2300;-3.469;
2023-04-26;0000;-3.54;
2023-04-26;0100;-3.54;
2023-04-26;0200;-3.54;
2023-04-26;0300;-3.54;
2023-04-26;0400;-3.54;
2023-04-26;0500;-3.54;
2023-04-26;0600;-3.54;
2023-04-26;0700;-3.54;
2023-04-26;0800;-3.54;
2023-04-26;0900;-3.54;
2023-04-26;1000;65.977;
2023-04-26;1100;734.132;
2023-04-26;1200;1541.945;
2023-04-26;1300;2273.78;
2023-04-26;1400;2789.685;
2023-04-26;1500;2519.258;
2023-04-26;1600;2775.065;
2023-04-26;1700;3005.011;
2023-04-26;1800;2187.406;
2023-04-26;1900;1735.613;
2023-04-26;2000;1001.498;
2023-04-26;2100;100.058;
2023-04-26;2200;-3.023;
2023-04-26;2300;-3.54;
2023-04-27;0000;-3.54;
2023-04-27;0100;-3.54;
2023-04-27;0200;-3.54;
2023-04-27;0300;-3.54;
2023-04-27;0400;-3.54;
2023-04-27;0500;-3.54;
2023-04-27;0600;-3.538;
2023-04-27;0700;-3.54;
2023-04-27;0800;-3.54;
2023-04-27;0900;-3.54;
2023-04-27;1000;71.964;
2023-04-27;1100;742.434;
2023-04-27;1200;1535.132;
2023-04-27;1300;2222.145;
2023-04-27;1400;2574.66;
2023-04-27;1500;2794.466;
2023-04-27;1600;2267.039;
2023-04-27;1700;2850.991;
2023-04-27;1800;1257.239;
2023-04-27;1900;412.898;
2023-04-27;2000;322.868;
2023-04-27;2100;32.943;
2023-04-27;2200;5.047;
2023-04-27;2300;3.203;
2023-04-28;0000;-2.383;
2023-04-28;0100;-2.575;
2023-04-28;0200;-3.536;
2023-04-28;0300;-3.423;
2023-04-28;0400;-3.502;
2023-04-28;0500;-3.338;
2023-04-28;0600;-3.508;
2023-04-28;0700;-3.518;
2023-04-28;0800;-3.199;
2023-04-28;0900;-3.532;
2023-04-28;1000;45.446;
2023-04-28;1100;665.569;
2023-04-28;1200;1303.746;
2023-04-28;1300;2084.29;
2023-04-28;1400;2071.823;
2023-04-28;1500;1821.31;
2023-04-28;1600;1367.923;
2023-04-28;1700;2196.628;
2023-04-28;1800;2126.911;
2023-04-28;1900;1419.594;
2023-04-28;2000;477.984;
2023-04-28;2100;129.931;
2023-04-28;2200;-2.559;
2023-04-28;2300;-3.54;
2023-04-29;0000;-3.54;
2023-04-29;0100;-3.54;
2023-04-29;0200;-3.54;
2023-04-29;0300;-3.54;
2023-04-29;0400;-3.54;
2023-04-29;0500;-3.54;
2023-04-29;0600;-3.53;
2023-04-29;0700;-3.514;
2023-04-29;0800;-3.538;
2023-04-29;0900;-3.423;
2023-04-29;1000;47.237;
2023-04-29;1100;686.005;
2023-04-29;1200;1498.726;
2023-04-29;1300;2212.117;
2023-04-29;1400;2784.236;
2023-04-29;1500;3190.184;
2023-04-29;1600;2628.486;
2023-04-29;1700;397.608;
2023-04-29;1800;1274.582;
2023-04-29;1900;1630.677;
2023-04-29;2000;341.197;
2023-04-29;2100;272.377;
2023-04-29;2200;-2.224;
2023-04-29;2300;-3.54;
2023-04-30;0000;-3.512;
2023-04-30;0100;-3.415;
2023-04-30;0200;-3.431;
2023-04-30;0300;-3.538;
2023-04-30;0400;-3.54;
2023-04-30;0500;-3.52;
2023-04-30;0600;-3.538;
2023-04-30;0700;-3.54;
2023-04-30;0800;-3.485;
2023-04-30;0900;-3.283;
2023-04-30;1000;53.246;
2023-04-30;1100;693.854;
2023-04-30;1200;1498.491;
2023-04-30;1300;2271.226;
2023-04-30;1400;2682.744;
2023-04-30;1500;2897.395;
2023-04-30;1600;2712.122;
2023-04-30;1700;856.664;
2023-04-30;1800;521.697;
2023-04-30;1900;406.857;
2023-04-30;2000;720.687;
2023-04-30;2100;157.715;
2023-04-30;2200;-3.424;
2023-04-30;2300;-3.506;
2023-05-01;0000;-3.54;
2023-05-01;0100;-3.54;
2023-05-01;0200;-3.385;
2023-05-01;0300;-3.387;
2023-05-01;0400;-3.538;
2023-05-01;0500;-3.479;
2023-05-01;0600;-3.54;
2023-05-01;0700;-3.54;
2023-05-01;0800;-3.54;
2023-05-01;0900;-3.54;
2023-05-01;1000;65.945;
2023-05-01;1100;738.854;
2023-05-01;1200;1536.641;
2023-05-01;1300;2257.108;
2023-05-01;1400;2791.852;
2023-05-01;1500;2975.636;
2023-05-01;1600;3267.306;
2023-05-01;1700;2642.514;
2023-05-01;1800;1882.828;
2023-05-01;1900;1750.966;
2023-05-01;2000;1031.26;
2023-05-01;2100;183.114;
2023-05-01;2200;-3.393;
2023-05-01;2300;-3.54;
2023-05-02;0000;-3.54;
2023-05-02;0100;-3.54;
2023-05-02;0200;-3.54;
2023-05-02;0300;-3.54;
2023-05-02;0400;-3.54;
2023-05-02;0500;-3.54;
2023-05-02;0600;-3.54;
2023-05-02;0700;-3.54;
2023-05-02;0800;-3.54;
2023-05-02;0900;-3.54;
2023-05-02;1000;28.14;
2023-05-02;1100;701.458;
2023-05-02;1200;1501.183;
2023-05-02;1300;2245.018;
2023-05-02;1400;2662.848;
2023-05-02;1500;2798.324;
2023-05-02;1600;2504.076;
2023-05-02;1700;3035.244;
2023-05-02;1800;2253.518;
2023-05-02;1900;1537.423;
2023-05-02;2000;1046.085;
2023-05-02;2100;207.391;
2023-05-02;2200;-3.54;
2023-05-02;2300;-3.54;
2023-05-03;0000;-3.54;
2023-05-03;0100;-3.54;
2023-05-03;0200;-3.54;
2023-05-03;0300;-3.54;
2023-05-03;0400;-3.54;
2023-05-03;0500;-3.54;
2023-05-03;0600;-3.54;
2023-05-03;0700;-3.54;
2023-05-03;0800;-3.54;
2023-05-03;0900;-3.54;
2023-05-03;1000;63.534;
2023-05-03;1100;700.779;
2023-05-03;1200;1507.327;
2023-05-03;1300;2232.116;
2023-05-03;1400;2763.558;
2023-05-03;1500;3207.309;
2023-05-03;1600;3241.87;
2023-05-03;1700;2606.661;
2023-05-03;1800;1530.564;
2023-05-03;1900;1672.274;
2023-05-03;2000;532.74;
2023-05-03;2100;137.571;
2023-05-03;2200;-3.472;
2023-05-03;2300;-3.54;
2023-05-04;0000;-3.54;
2023-05-04;0100;-3.54;
2023-05-04;0200;-3.54;
2023-05-04;0300;-3.54;
2023-05-04;0400;-3.54;
2023-05-04;0500;-3.54;
2023-05-04;0600;-3.536;
2023-05-04;0700;-3.54;
2023-05-04;0800;-3.538;
2023-05-04;0900;-3.54;
2023-05-04;1000;46.427;
2023-05-04;1100;686.271;
2023-05-04;1200;1496.984;
2023-05-04;1300;2262.037;
2023-05-04;1400;2709.783;
2023-05-04;1500;3055.756;
2023-05-04;1600;2494.507;
2023-05-04;1700;1949.182;
2023-05-04;1800;1692.026;
2023-05-04;1900;959.249;
2023-05-04;2000;824.355;
2023-05-04;2100;195.705;
2023-05-04;2200;-3.432;
2023-05-04;2300;-3.54;
2023-05-05;0000;-3.54;
2023-05-05;0100;-3.54;
2023-05-05;0200;-3.54;
2023-05-05;0300;-3.54;
2023-05-05;0400;-3.54;
2023-05-05;0500;-3.54;
2023-05-05;0600;-3.54;
2023-05-05;0700;-3.54;
2023-05-05;0800;-3.532;
2023-05-05;0900;-3.524;
2023-05-05;1000;40.014;
2023-05-05;1100;743.146;
2023-05-05;1200;696.945;
2023-05-05;1300;2180.653;
2023-05-05;1400;2697.086;
2023-05-05;1500;3045.471;
2023-05-05;1600;2982.727;
2023-05-05;1700;2702.776;
2023-05-05;1800;2428.22;
2023-05-05;1900;1823.109;
2023-05-05;2000;646.394;
2023-05-05;2100;181.994;
2023-05-05;2200;-3.42;
2023-05-05;2300;-3.54;
2023-05-06;0000;-3.54;
2023-05-06;0100;-3.48;
2023-05-06;0200;-3.54;
2023-05-06;0300;-3.54;
2023-05-06;0400;-3.54;
2023-05-06;0500;-3.54;
2023-05-06;0600;-3.54;
2023-05-06;0700;-3.54;
2023-05-06;0800;-3.54;
2023-05-06;0900;-3.54;
2023-05-06;1000;53.534;
2023-05-06;1100;677.843;
2023-05-06;1200;1489.235;
2023-05-06;1300;2209.835;
2023-05-06;1400;2726.911;
2023-05-06;1500;3057.956;
2023-05-06;1600;3064.133;
2023-05-06;1700;2596.506;
2023-05-06;1800;1868.93;
2023-05-06;1900;1320.11;
2023-05-06;2000;696.667;
2023-05-06;2100;136.656;
2023-05-06;2200;-3.481;
2023-05-06;2300;-3.54;
2023-05-07;0000;-3.54;
2023-05-07;0100;-3.54;
2023-05-07;0200;-3.54;
2023-05-07;0300;-3.467;
2023-05-07;0400;-3.54;
2023-05-07;0500;-3.54;
2023-05-07;0600;-3.54;
2023-05-07;0700;-3.538;
2023-05-07;0800;-3.54;
2023-05-07;0900;-3.54;
2023-05-07;1000;45.185;
2023-05-07;1100;694.675;
2023-05-07;1200;1487.91;
2023-05-07;1300;2192.169;
2023-05-07;1400;2553.272;
2023-05-07;1500;2989.29;
2023-05-07;1600;3201.652;
2023-05-07;1700;2811.972;
2023-05-07;1800;2384.141;
2023-05-07;1900;1754.211;
2023-05-07;2000;868.247;
2023-05-07;2100;179.09;
2023-05-07;2200;-3.159;
2023-05-07;2300;-3.54;
2023-05-08;0000;-3.54;
2023-05-08;0100;-3.54;
2023-05-08;0200;-3.54;
2023-05-08;0300;-3.54;
2023-05-08;0400;-3.54;
2023-05-08;0500;-3.54;
2023-05-08;0600;-3.54;
2023-05-08;0700;-3.538;
2023-05-08;0800;-3.54;
2023-05-08;0900;-3.54;
2023-05-08;1000;36.465;
2023-05-08;1100;675.24;
2023-05-08;1200;1477.722;
2023-05-08;1300;2185.456;
2023-05-08;1400;2694.541;
2023-05-08;1500;2840.248;
2023-05-08;1600;3149.93;
2023-05-08;1700;2819.908;
2023-05-08;1800;1993.923;
2023-05-08;1900;1609.256;
2023-05-08;2000;887.811;
2023-05-08;2100;164.295;
2023-05-08;2200;-3.54;
2023-05-08;2300;-3.54;
2023-05-09;0000;-3.54;
2023-05-09;0100;-3.54;
2023-05-09;0200;-3.54;
2023-05-09;0300;-3.54;
2023-05-09;0400;-3.54;
2023-05-09;0500;-3.54;
2023-05-09;0600;-3.54;
2023-05-09;0700;-3.54;
2023-05-09;0800;-3.54;
2023-05-09;0900;-3.528;
2023-05-09;1000;45.299;
2023-05-09;1100;617.719;
2023-05-09;1200;1448.22;
2023-05-09;1300;2129.091;
2023-05-09;1400;2673.419;
2023-05-09;1500;2924.303;
2023-05-09;1600;3101.646;
2023-05-09;1700;2599.316;
2023-05-09;1800;1505.479;
2023-05-09;1900;887.929;
2023-05-09;2000;329.37;
2023-05-09;2100;86.071;
2023-05-09;2200;-3.259;
2023-05-09;2300;-3.522;
2023-05-10;0000;-3.526;
2023-05-10;0100;-3.48;
2023-05-10;0200;-3.532;
2023-05-10;0300;-3.54;
2023-05-10;0400;-3.54;
2023-05-10;0500;-3.54;
2023-05-10;0600;-3.54;
2023-05-10;0700;-3.54;
2023-05-10;0800;-3.54;
2023-05-10;0900;-3.536;
2023-05-10;1000;31.818;
2023-05-10;1100;692.366;
2023-05-10;1200;1201.97;
2023-05-10;1300;1833.077;
2023-05-10;1400;2679.55;
2023-05-10;1500;2960.329;
2023-05-10;1600;3020.026;
2023-05-10;1700;2751.918;
2023-05-10;1800;2110.616;
2023-05-10;1900;1619.13;
2023-05-10;2000;871.426;
2023-05-10;2100;96.988;
2023-05-10;2200;-3.399;
2023-05-10;2300;-3.54;
2023-05-11;0000;-3.433;
2023-05-11;0100;-3.31;
2023-05-11;0200;-3.54;
2023-05-11;0300;-3.54;
2023-05-11;0400;-3.54;
2023-05-11;0500;-3.54;
2023-05-11;0600;-3.54;
2023-05-11;0700;-3.54;
2023-05-11;0800;-3.54;
2023-05-11;0900;-3.54;
2023-05-11;1000;41.6;
2023-05-11;1100;609.318;
2023-05-11;1200;1343.233;
2023-05-11;1300;2071.195;
2023-05-11;1400;2565.205;
2023-05-11;1500;2927.875;
2023-05-11;1600;2547.7;
2023-05-11;1700;2584.425;
2023-05-11;1800;1185.533;
2023-05-11;1900;826.616;
2023-05-11;2000;171.353;
2023-05-11;2100;56.112;
2023-05-11;2200;-2.779;
2023-05-11;2300;-2.645;
2023-05-12;0000;-1.707;
2023-05-12;0100;-.733;
2023-05-12;0200;-3.006;
2023-05-12;0300;-3.54;
2023-05-12;0400;-3.54;
2023-05-12;0500;-3.54;
2023-05-12;0600;-3.54;
2023-05-12;0700;-3.54;
2023-05-12;0800;-3.473;
2023-05-12;0900;-3.5;
2023-05-12;1000;37.828;
2023-05-12;1100;595.323;
2023-05-12;1200;1366.87;
2023-05-12;1300;2051.414;
2023-05-12;1400;2558.41;
2023-05-12;1500;2827.518;
2023-05-12;1600;2967.51;
2023-05-12;1700;2144.999;
2023-05-12;1800;1770.252;
2023-05-12;1900;1187.595;
2023-05-12;2000;264.076;
2023-05-12;2100;40.57;
2023-05-12;2200;-3.498;
2023-05-12;2300;-3.538;
2023-05-13;0000;-3.54;
2023-05-13;0100;-3.427;
2023-05-13;0200;-3.494;
2023-05-13;0300;-3.54;
2023-05-13;0400;-3.54;
2023-05-13;0500;-3.54;
2023-05-13;0600;-3.54;
2023-05-13;0700;-3.54;
2023-05-13;0800;-3.54;
2023-05-13;0900;-3.54;
2023-05-13;1000;33.334;
2023-05-13;1100;595.77;
2023-05-13;1200;1362.879;
2023-05-13;1300;2070.199;
2023-05-13;1400;2496.427;
2023-05-13;1500;2838.159;
2023-05-13;1600;2619.56;
2023-05-13;1700;2695.773;
2023-05-13;1800;1264.3;
2023-05-13;1900;976.848;
2023-05-13;2000;288.406;
2023-05-13;2100;55.324;
2023-05-13;2200;-3.194;
2023-05-13;2300;-3.54;
2023-05-14;0000;-3.54;
2023-05-14;0100;-3.502;
2023-05-14;0200;-3.54;
2023-05-14;0300;-3.54;
2023-05-14;0400;-3.54;
2023-05-14;0500;-3.54;
2023-05-14;0600;-3.54;
2023-05-14;0700;-3.54;
2023-05-14;0800;-3.528;
2023-05-14;0900;-3.54;
2023-05-14;1000;37.882;
2023-05-14;1100;513.583;
2023-05-14;1200;1422.734;
2023-05-14;1300;2122.887;
2023-05-14;1400;2626.222;
2023-05-14;1500;2924.068;
2023-05-14;1600;2895.707;
2023-05-14;1700;2628.293;
2023-05-14;1800;2167.362;
2023-05-14;1900;1355.26;
2023-05-14;2000;637.673;
2023-05-14;2100;118.745;
2023-05-14;2200;-3.538;
2023-05-14;2300;-3.54;
2023-05-15;0000;-3.54;
2023-05-15;0100;-3.54;
2023-05-15;0200;-3.54;
2023-05-15;0300;-3.54;
2023-05-15;0400;-3.54;
2023-05-15;0500;-3.54;
2023-05-15;0600;-3.54;
2023-05-15;0700;-3.54;
2023-05-15;0800;-3.54;
2023-05-15;0900;-3.538;
2023-05-15;1000;32.228;
2023-05-15;1100;598.173;
2023-05-15;1200;1393.66;
2023-05-15;1300;2081.73;
2023-05-15;1400;2589.312;
2023-05-15;1500;2889.078;
2023-05-15;1600;2963.459;
2023-05-15;1700;2531.154;
2023-05-15;1800;2004.035;
2023-05-15;1900;1295.692;
2023-05-15;2000;440.881;
2023-05-15;2100;68.316;
2023-05-15;2200;-3.488;
2023-05-15;2300;-3.526;
2023-05-16;0000;-3.512;
2023-05-16;0100;-3.54;
2023-05-16;0200;-3.524;
2023-05-16;0300;-3.54;
2023-05-16;0400;-3.54;
2023-05-16;0500;-3.54;
2023-05-16;0600;-3.54;
2023-05-16;0700;-3.54;
2023-05-16;0800;-3.54;
2023-05-16;0900;-3.54;
2023-05-16;1000;29.052;
2023-05-16;1100;597.334;
2023-05-16;1200;1378.953;
2023-05-16;1300;2064.385;
2023-05-16;1400;2577.983;
2023-05-16;1500;2871.929;
2023-05-16;1600;2881.791;
2023-05-16;1700;2122.806;
2023-05-16;1800;938.501;
2023-05-16;1900;697.343;
2023-05-16;2000;531.813;
2023-05-16;2100;53.857;
2023-05-16;2200;-3.536;
2023-05-16;2300;-3.538;
2023-05-17;0000;-3.54;
2023-05-17;0100;-3.54;
2023-05-17;0200;-3.54;
2023-05-17;0300;-3.54;
2023-05-17;0400;-3.52;
2023-05-17;0500;-3.54;
2023-05-17;0600;-3.54;
2023-05-17;0700;-3.54;
2023-05-17;0800;-3.54;
2023-05-17;0900;-3.54;
2023-05-17;1000;27.443;
2023-05-17;1100;599.375;
2023-05-17;1200;1401.569;
2023-05-17;1300;2090.029;
2023-05-17;1400;2587.791;
2023-05-17;1500;2868.787;
2023-05-17;1600;2910.324;
2023-05-17;1700;2403.403;
2023-05-17;1800;2218.248;
2023-05-17;1900;1799.455;
2023-05-17;2000;781.073;
2023-05-17;2100;127.623;
2023-05-17;2200;-3.54;
2023-05-17;2300;-3.54;
2023-05-18;0000;-3.54;
2023-05-18;0100;-3.54;
2023-05-18;0200;-3.54;
2023-05-18;0300;-3.54;
2023-05-18;0400;-3.54;
2023-05-18;0500;-3.54;
2023-05-18;0600;-3.54;
2023-05-18;0700;-3.54;
2023-05-18;0800;-3.54;
2023-05-18;0900;-3.54;
2023-05-18;1000;24.138;
2023-05-18;1100;597.971;
2023-05-18;1200;1387.155;
2023-05-18;1300;2082.132;
2023-05-18;1400;2608.665;
2023-05-18;1500;2903.471;
2023-05-18;1600;2931.117;
2023-05-18;1700;2694.097;
2023-05-18;1800;2100.44;
2023-05-18;1900;1532.421;
2023-05-18;2000;770.348;
2023-05-18;2100;114.165;
2023-05-18;2200;-3.54;
2023-05-18;2300;-3.54;
2023-05-19;0000;-3.54;
2023-05-19;0100;-3.48;
2023-05-19;0200;-3.54;
2023-05-19;0300;-3.54;
2023-05-19;0400;-3.54;
2023-05-19;0500;-3.54;
2023-05-19;0600;-3.54;
2023-05-19;0700;-3.54;
2023-05-19;0800;-3.54;
2023-05-19;0900;-3.54;
2023-05-19;1000;24.841;
2023-05-19;1100;592.682;
2023-05-19;1200;1404.869;
2023-05-19;1300;2117.442;
2023-05-19;1400;2615.75;
2023-05-19;1500;2893.896;
2023-05-19;1600;2938.89;
2023-05-19;1700;2722.639;
2023-05-19;1800;2288.058;
2023-05-19;1900;1652.384;
2023-05-19;2000;883.814;
2023-05-19;2100;131.892;
2023-05-19;2200;-3.54;
2023-05-19;2300;-3.54;
2023-05-20;0000;-3.54;
2023-05-20;0100;-3.54;
2023-05-20;0200;-3.54;
2023-05-20;0300;-3.54;
2023-05-20;0400;-3.536;
2023-05-20;0500;-3.54;
2023-05-20;0600;-3.54;
2023-05-20;0700;-3.54;
2023-05-20;0800;-3.54;
2023-05-20;0900;-3.54;
2023-05-20;1000;21.193;
2023-05-20;1100;608.799;
2023-05-20;1200;1405.011;
2023-05-20;1300;2093.778;
2023-05-20;1400;2610.461;
2023-05-20;1500;2893.341;
2023-05-20;1600;2909.868;
2023-05-20;1700;2686.819;
2023-05-20;1800;2260.772;
2023-05-20;1900;1647.621;
2023-05-20;2000;886.966;
2023-05-20;2100;127.198;
2023-05-20;2200;-3.54;
2023-05-20;2300;-3.54;
2023-05-21;0000;-3.54;
2023-05-21;0100;-3.54;
2023-05-21;0200;-3.54;
2023-05-21;0300;-3.54;
2023-05-21;0400;-3.54;
2023-05-21;0500;-3.54;
2023-05-21;0600;-3.54;
2023-05-21;0700;-3.54;
2023-05-21;0800;-3.54;
2023-05-21;0900;-3.54;
2023-05-21;1000;20.498;
2023-05-21;1100;606.97;
2023-05-21;1200;1407.389;
2023-05-21;1300;2102.258;
2023-05-21;1400;2605.641;
2023-05-21;1500;2885.148;
2023-05-21;1600;2929.71;
2023-05-21;1700;2709.1;
2023-05-21;1800;2268.669;
2023-05-21;1900;1656.64;
2023-05-21;2000;902.298;
2023-05-21;2100;141.279;
2023-05-21;2200;-3.54;
2023-05-21;2300;-3.54;
2023-05-22;0000;-3.54;
2023-05-22;0100;-3.48;
2023-05-22;0200;-3.54;
2023-05-22;0300;-3.54;
2023-05-22;0400;-3.54;
2023-05-22;0500;-3.54;
2023-05-22;0600;-3.54;
2023-05-22;0700;-3.54;
2023-05-22;0800;-3.54;
2023-05-22;0900;-3.54;
